State,IncRate,DivIndex,Black,Indians,Asian,Hawaiian,Races,Latino,White
VA,66451,0.18746400000000002,5.9,0.4,0.3,0.0,1.0,2.7,89.9
VA,66451,0.36698200000000003,77.8,0.4,1.0,0.2,2.2,4.3,15.9
VA,66451,0.39968200000000004,21.8,0.3,0.4,0.0,1.2,2.4,74.3
VA,66451,0.141123,1.0,0.4,2.4,0.0,1.5,2.2,92.6
VA,66451,0.553946,53.5,0.5,1.3,0.1,2.7,3.6,39.7
VA,66451,0.288881,12.9,0.3,0.6,0.0,1.2,2.0,83.3
VA,66451,0.5020439999999999,32.8,0.3,1.1,0.1,1.7,2.4,62.4
VA,66451,0.569355,32.4,0.7,1.9,0.3,2.9,7.2,56.5
VA,66451,0.681277,21.4,1.1,8.2,0.2,4.2,21.5,46.7
VA,66451,0.164986,5.3,0.2,0.6,0.0,1.5,1.4,91.2
VA,66451,0.287826,8.9,0.2,2.4,0.0,2.3,3.0,83.8
VA,66451,0.203971,4.7,0.2,0.7,0.1,2.1,3.5,89.0
VA,66451,0.528257,30.5,0.4,0.5,0.0,1.7,6.2,61.2
VA,66451,0.583002,50.1,0.6,2.4,0.2,2.2,6.4,40.1
VA,66451,0.23283800000000002,5.6,0.2,3.1,0.0,1.6,2.6,87.3
VA,66451,0.536736,28.8,0.4,2.1,0.1,2.7,5.8,61.3
VA,66451,0.126433,2.7,0.5,0.6,0.0,1.5,1.4,93.4
VA,66451,0.180429,2.0,0.6,0.7,0.0,1.4,5.9,90.3
VA,66451,0.056880999999999994,1.0,0.2,0.2,0.0,0.7,1.1,97.1
VA,66451,0.24979200000000001,7.5,0.3,2.0,0.0,1.7,2.9,86.2
VA,66451,0.060748,0.8,0.2,0.2,0.1,0.7,1.3,96.9
VA,66451,0.197552,2.2,0.4,0.7,0.0,1.5,6.5,89.3
VA,66451,0.106026,2.2,0.2,0.4,0.0,1.1,1.8,94.5
VA,66451,0.500838,36.6,0.4,0.3,0.0,1.4,1.3,60.4
VA,66451,0.46206099999999994,15.9,0.4,2.5,0.2,3.2,8.3,71.0
VA,66451,0.519308,17.8,0.7,3.1,0.2,3.7,10.5,66.0
VA,66451,0.31458200000000003,12.2,0.3,1.0,0.0,2.5,2.6,81.8
VA,66451,0.562004,43.0,0.4,1.8,0.1,2.3,3.5,50.1
VA,66451,0.534312,44.7,0.5,0.4,0.0,1.8,1.7,51.5
VA,66451,0.5147109999999999,57.8,0.4,0.4,0.0,1.0,2.3,38.8
VA,66451,0.11689100000000001,3.4,0.2,0.8,0.0,1.0,0.8,93.9
VA,66451,0.546513,20.0,0.5,6.6,0.2,3.9,7.5,63.4
VA,66451,0.22432800000000003,5.1,0.5,1.1,0.0,2.1,4.0,87.8
VA,66451,0.081722,1.5,0.2,0.5,0.0,0.8,1.4,95.8
VA,66451,0.369373,11.7,0.4,0.9,0.0,3.1,6.6,78.2
VA,66451,0.5155,27.5,0.8,0.8,0.1,2.3,6.1,63.6
VA,66451,0.479026,15.3,0.3,5.3,0.1,3.1,7.2,69.9
VA,66451,0.49370600000000003,11.3,0.8,2.7,0.1,3.1,15.9,68.3
VA,66451,0.15042,5.4,0.2,0.4,0.0,1.0,1.2,92.0
VA,66451,0.11143099999999999,3.0,0.2,0.6,0.0,1.2,1.1,94.2
VA,66451,0.442352,13.3,0.5,5.4,0.2,3.3,5.5,73.0
VT,60837,0.12094200000000001,1.0,0.3,1.6,0.0,1.8,2.0,93.7
VT,60837,0.094951,1.0,0.3,0.9,0.0,1.3,1.7,95.1
VT,60837,0.08938099999999999,0.7,0.5,0.8,0.0,1.4,1.3,95.4
VT,60837,0.17861300000000002,2.3,0.3,3.2,0.0,2.0,2.0,90.5
VT,60837,0.077938,0.4,0.6,0.4,0.0,1.5,1.3,96.0
VT,60837,0.106123,0.6,1.0,0.6,0.0,2.2,1.4,94.5
VT,60837,0.11716199999999999,0.5,1.1,0.4,0.1,2.7,1.5,93.9
VT,60837,0.096861,0.8,0.5,0.6,0.0,1.7,1.5,95.0
VT,60837,0.079849,0.6,0.3,0.5,0.0,1.6,1.2,95.9
VT,60837,0.083652,0.8,0.5,0.4,0.0,1.5,1.3,95.7
VT,60837,0.077941,0.6,0.3,0.7,0.0,1.4,1.3,96.0
VT,60837,0.106119,0.9,0.3,0.9,0.0,1.8,1.9,94.5
VT,60837,0.11912,1.2,0.3,1.1,0.1,1.9,2.0,93.8
VT,60837,0.09123099999999999,0.7,0.3,0.9,0.0,1.5,1.4,95.3
WA,70310,0.48918900000000004,1.3,4.7,1.4,0.1,1.4,61.4,36.2
WA,70310,0.16414,0.6,1.7,0.8,0.2,2.3,3.7,91.3
WA,70310,0.426929,1.6,1.2,2.9,0.2,2.8,19.9,72.9
WA,70310,0.449488,0.9,1.8,1.1,0.2,2.1,27.1,69.0
WA,70310,0.28975300000000004,1.0,5.5,1.6,0.2,3.7,5.7,83.8
WA,70310,0.34082399999999996,2.1,1.1,4.5,0.8,3.8,8.4,80.5
WA,70310,0.202983,0.5,1.7,0.7,0.3,2.4,6.3,89.0
WA,70310,0.268997,0.8,1.9,1.6,0.3,3.3,8.2,85.0
WA,70310,0.47142,0.7,2.0,1.1,0.2,2.2,30.1,66.1
WA,70310,0.41756499999999996,0.6,16.7,1.0,0.1,4.9,3.8,74.2
WA,70310,0.55247,2.6,1.4,2.1,0.4,2.3,51.4,42.6
WA,70310,0.14891600000000002,0.1,0.3,1.8,0.0,2.2,4.5,92.1
WA,70310,0.527542,1.8,2.0,1.1,0.2,2.3,39.4,56.2
WA,70310,0.343143,1.3,5.3,1.5,0.3,3.5,9.6,80.2
WA,70310,0.331073,2.7,1.0,4.8,0.5,4.4,6.7,81.2
WA,70310,0.210075,1.1,2.3,1.8,0.2,3.3,3.3,88.7
WA,70310,0.559801,6.6,1.1,15.9,0.8,4.8,9.3,63.2
WA,70310,0.379431,3.0,1.8,5.3,1.0,5.6,7.0,78.0
WA,70310,0.27049,1.1,1.2,2.2,0.2,3.0,8.4,84.9
WA,70310,0.30668,0.5,2.7,0.7,0.2,2.8,12.0,82.3
WA,70310,0.26891,0.8,1.8,1.0,0.2,3.1,9.4,84.9
WA,70310,0.153527,0.3,2.0,0.6,0.1,2.5,2.9,91.9
WA,70310,0.316384,1.3,4.4,1.3,0.5,3.9,8.6,82.0
WA,70310,0.50248,0.8,12.2,1.0,0.2,3.0,18.8,66.8
WA,70310,0.2974,0.9,2.9,2.2,0.1,3.5,8.8,83.2
WA,70310,0.200594,0.6,4.0,0.7,0.1,3.0,3.4,89.2
WA,70310,0.499671,7.3,1.7,6.4,1.5,6.7,9.9,69.0
WA,70310,0.192974,0.6,0.8,1.3,0.1,2.4,5.8,89.6
WA,70310,0.392359,0.9,2.7,2.1,0.3,2.9,17.6,75.8
WA,70310,0.210356,0.6,2.0,1.1,0.1,2.9,5.7,88.6
WA,70310,0.448191,3.0,1.5,9.9,0.5,4.3,9.5,72.8
WA,70310,0.255336,1.9,1.7,2.3,0.4,3.7,5.0,86.0
WA,70310,0.23417600000000002,0.5,5.7,0.7,0.2,3.2,3.3,87.2
WA,70310,0.391913,3.3,1.7,5.5,0.9,5.1,8.1,77.1
WA,70310,0.169233,0.3,1.5,0.6,0.2,3.2,3.7,91.0
WA,70310,0.423472,2.0,1.4,1.5,0.3,2.4,20.9,72.9
WA,70310,0.342034,1.2,3.2,4.1,0.3,3.6,8.6,80.4
WA,70310,0.337808,2.1,0.7,7.8,0.3,3.8,5.4,80.7
WA,70310,0.565561,1.5,5.9,1.4,0.2,2.8,47.0,45.7
WI,59817,0.174593,3.2,1.1,0.5,0.0,1.2,3.8,90.7
WI,59817,0.28881599999999996,0.5,11.1,0.4,0.0,3.4,2.1,83.5
WI,59817,0.11358900000000001,1.1,1.0,0.6,0.0,1.2,2.3,94.1
WI,59817,0.25931,0.6,10.2,0.3,0.0,2.7,1.4,85.4
WI,59817,0.307059,2.5,3.1,3.0,0.1,2.1,7.8,82.7
WI,59817,0.070175,0.4,0.3,0.2,0.0,1.0,2.0,96.4
WI,59817,0.179517,0.7,4.9,0.4,0.0,2.4,1.5,90.4
WI,59817,0.15325999999999998,0.6,0.5,2.3,0.1,1.2,3.8,91.9
WI,59817,0.10997699999999999,1.5,0.6,1.4,0.0,1.1,1.4,94.3
WI,59817,0.118336,0.4,0.7,0.5,0.0,0.7,4.1,93.8
WI,59817,0.11898199999999999,1.4,0.6,0.6,0.1,1.1,2.8,93.8
WI,59817,0.085454,2.0,0.3,0.4,0.0,0.8,1.1,95.6
WI,59817,0.332108,5.4,0.5,5.3,0.1,2.4,6.2,81.1
WI,59817,0.17074,3.0,0.5,0.6,0.1,0.9,4.4,90.9
WI,59817,0.10406900000000001,0.6,0.7,0.5,0.0,1.1,2.8,94.6
WI,59817,0.150198,1.2,2.0,0.8,0.0,2.8,1.3,92.1
WI,59817,0.12450599999999999,0.6,0.4,2.8,0.0,1.2,1.7,93.5
WI,59817,0.162475,1.0,0.6,3.6,0.0,1.6,2.1,91.4
WI,59817,0.072258,0.4,0.8,0.4,0.0,1.4,0.9,96.3
WI,59817,0.167201,1.5,0.6,1.2,0.0,1.3,4.8,91.1
WI,59817,0.323928,1.0,14.3,0.2,0.1,2.6,1.9,80.9
WI,59817,0.081759,1.2,0.3,0.8,0.0,0.8,1.4,95.8
WI,59817,0.098388,0.6,0.2,0.7,0.0,0.9,2.9,94.9
WI,59817,0.12725799999999998,0.6,0.4,0.6,0.0,0.7,4.6,93.3
WI,59817,0.07219600000000001,0.5,0.2,0.6,0.0,0.9,1.7,96.3
WI,59817,0.062691,0.2,0.8,0.3,0.0,1.2,0.8,96.8
WI,59817,0.240277,2.1,6.8,0.4,0.1,1.6,3.1,86.8
WI,59817,0.179506,1.0,0.4,0.8,0.0,1.2,6.9,90.3
WI,59817,0.15178,2.4,1.6,0.5,0.1,1.1,2.9,92.0
WI,59817,0.382821,7.2,0.7,1.6,0.1,2.4,12.3,77.2
WI,59817,0.085386,0.4,0.6,0.4,0.0,0.9,2.3,95.6
WI,59817,0.17462,1.5,0.5,4.4,0.0,1.6,1.7,90.7
WI,59817,0.099823,0.4,0.6,0.4,0.0,0.6,3.7,94.8
WI,59817,0.098635,0.7,1.3,0.4,0.0,1.3,1.9,94.9
WI,59817,0.07799,0.9,0.4,0.6,0.0,0.9,1.4,96.0
WI,59817,0.155103,0.7,0.7,2.7,0.0,1.1,3.5,91.8
WI,59817,0.193154,0.8,0.6,5.6,0.0,1.3,2.5,89.6
WI,59817,0.079872,0.4,0.7,0.6,0.0,1.1,1.5,95.9
WI,59817,0.10586500000000001,0.6,0.7,0.5,0.0,1.0,3.0,94.5
WI,59817,0.269335,0.8,84.5,0.4,0.0,2.0,5.2,11.6
WI,59817,0.6196020000000001,27.1,0.9,3.8,0.0,2.6,14.0,53.4
WI,59817,0.15878299999999998,1.5,1.3,0.7,0.1,1.4,3.9,91.6
WI,59817,0.085481,0.3,1.3,0.4,0.0,1.0,1.7,95.6
WI,59817,0.08743300000000001,0.5,1.0,0.5,0.0,1.4,1.4,95.5
WI,59817,0.208152,1.2,1.8,3.3,0.1,1.5,3.9,88.8
WI,59817,0.13924,1.5,0.3,2.0,0.0,1.1,2.6,92.7
WI,59817,0.060722000000000005,0.5,0.3,0.3,0.0,0.7,1.5,96.9
WI,59817,0.094973,0.6,0.4,0.9,0.0,1.3,1.8,95.1
WI,59817,0.085499,0.3,1.1,0.5,0.0,1.1,1.7,95.6
WI,59817,0.148057,0.7,0.4,2.8,0.0,1.3,2.9,92.2
WI,59817,0.087483,0.5,0.5,0.7,0.4,1.1,1.6,95.5
WI,59817,0.430525,11.6,0.6,1.2,0.1,2.2,12.3,73.5
WI,59817,0.08923099999999999,0.6,0.4,0.6,0.0,0.9,2.2,95.4
WI,59817,0.28649,5.1,0.5,1.1,0.1,2.1,8.0,83.9
WI,59817,0.076046,0.6,0.5,0.4,0.0,1.0,1.6,96.1
WI,59817,0.156354,0.8,1.4,0.7,0.0,1.2,4.8,91.7
WI,59817,0.367073,0.6,17.1,0.3,0.0,3.2,2.1,77.6
WI,59817,0.230244,0.4,8.1,0.5,0.0,2.0,2.5,87.3
WI,59817,0.250708,1.7,0.5,4.9,0.0,1.3,5.8,86.2
WI,59817,0.1043,0.7,0.5,1.0,0.0,1.3,2.1,94.6
WI,59817,0.06451599999999999,0.4,0.3,0.4,0.1,0.8,1.7,96.7
WI,59817,0.15471600000000002,0.4,0.6,0.6,0.1,0.9,6.5,91.7
WI,59817,0.066452,0.4,0.2,0.4,0.0,1.0,1.6,96.6
WI,59817,0.24763600000000002,0.3,11.1,0.3,0.0,1.3,1.6,86.0
WI,59817,0.249824,1.2,0.5,1.0,0.1,1.2,10.9,85.9
WI,59817,0.09873,0.5,1.3,0.5,0.0,1.5,1.5,94.9
WI,59817,0.12080899999999999,1.0,0.4,1.2,0.0,1.1,2.9,93.7
WI,59817,0.19025999999999998,1.4,0.3,3.1,0.1,1.2,4.5,89.8
WI,59817,0.096558,0.4,0.6,0.5,0.0,0.9,2.8,95.0
WI,59817,0.185409,2.1,0.8,0.4,0.1,1.0,6.3,90.0
WI,59817,0.19078699999999998,1.9,0.7,2.7,0.1,1.5,3.8,89.8
WI,59817,0.128244,0.7,0.9,1.9,0.0,1.0,2.6,93.3
WV,44354,0.074172,0.9,0.5,0.2,0.0,1.5,0.7,96.2
WV,44354,0.264588,7.4,0.3,1.1,0.0,2.6,3.9,85.3
WV,44354,0.041444,0.7,0.2,0.1,0.0,0.6,0.5,97.9
WV,44354,0.049208999999999996,0.6,0.3,0.2,0.0,0.9,0.6,97.5
WV,44354,0.076058,1.4,0.1,0.4,0.0,1.2,0.8,96.1
WV,44354,0.181255,5.1,0.2,1.1,0.0,2.1,1.3,90.3
WV,44354,0.056892,0.3,0.3,0.2,0.1,1.0,1.2,97.1
WV,44354,0.041404,0.2,0.2,0.1,0.0,1.1,0.5,97.9
WV,44354,0.077941,1.6,0.3,0.3,0.0,1.1,0.8,96.0
WV,44354,0.138268,4.6,0.3,0.3,0.0,1.3,1.0,92.7
WV,44354,0.349206,12.8,0.9,0.6,0.1,1.6,6.0,79.4
WV,44354,0.062637,0.9,0.2,0.2,0.0,0.9,1.3,96.8
WV,44354,0.12266300000000001,2.8,0.4,0.4,0.0,1.6,1.3,93.6
WV,44354,0.074133,1.2,0.2,0.3,0.1,1.1,1.2,96.2
WV,44354,0.105968,2.5,0.2,0.3,0.0,1.5,1.2,94.5
WV,44354,0.14961300000000002,2.8,0.2,0.9,0.0,1.1,3.4,92.1
WV,44354,0.104274,1.7,0.2,0.6,0.0,1.6,1.5,94.6
WV,44354,0.051137,0.5,0.2,0.3,0.0,1.0,0.7,97.4
WV,44354,0.28927600000000003,6.9,0.3,1.8,0.1,2.4,5.3,83.8
WV,44354,0.21739699999999998,7.6,0.2,1.1,0.0,2.1,1.0,88.1
WV,44354,0.060780999999999995,0.6,0.2,0.4,0.0,1.1,0.9,96.9
WV,44354,0.035585000000000006,0.2,0.1,0.1,0.0,0.7,0.6,98.2
WV,44354,0.079747,2.0,0.1,0.3,0.0,0.9,0.9,95.9
WV,44354,0.13153399999999998,3.6,0.2,0.6,0.0,1.5,1.2,93.1
WV,44354,0.062707,0.7,0.2,0.4,0.0,1.0,1.0,96.8
WV,44354,0.060797000000000004,0.8,0.2,0.4,0.1,1.1,0.6,96.9
WV,44354,0.199457,9.1,0.2,0.1,0.0,1.1,0.6,89.0
WV,44354,0.174799,6.3,0.2,0.6,0.0,1.6,1.0,90.6
WV,44354,0.11136900000000001,3.1,0.2,0.5,0.0,1.4,0.9,94.2
WV,44354,0.07406,1.9,0.1,0.3,0.0,1.0,0.5,96.2
WV,44354,0.199379,3.9,0.2,3.1,0.1,1.8,1.9,89.3
WV,44354,0.064574,0.8,0.3,0.2,0.0,1.4,0.8,96.7
WV,44354,0.074147,0.8,0.4,0.4,0.0,1.3,1.2,96.2
WV,44354,0.051153,0.3,0.4,0.4,0.0,0.9,0.7,97.4
WV,44354,0.140648,3.7,0.1,0.8,0.0,1.9,0.9,92.6
WV,44354,0.10039400000000001,2.4,0.3,0.2,0.0,1.2,1.3,94.8
WV,44354,0.07028999999999999,1.5,0.2,0.2,0.0,1.0,0.9,96.4
WV,44354,0.076029,1.0,0.3,0.1,0.0,1.2,1.4,96.1
WV,44354,0.064606,1.3,0.2,0.2,0.0,0.8,0.8,96.7
WV,44354,0.081809,1.1,0.2,0.9,0.0,1.1,1.0,95.8
WV,44354,0.223572,8.2,0.3,0.9,0.0,1.7,1.4,87.7
WV,44354,0.074161,1.5,0.3,0.4,0.0,0.9,0.8,96.2
WV,44354,0.043357,0.3,0.2,0.1,0.0,0.9,0.8,97.8
WV,44354,0.053061000000000004,0.4,0.2,0.3,0.0,1.0,0.9,97.3
WV,44354,0.159647,5.1,0.3,0.2,0.0,1.5,1.7,91.5
WV,44354,0.072304,1.0,0.3,0.4,0.0,1.1,0.9,96.3
WV,44354,0.049218,0.4,0.3,0.2,0.0,0.8,0.8,97.5
WV,44354,0.039485,0.3,0.2,0.2,0.0,0.7,0.7,98.0
WV,44354,0.070358,1.0,0.3,0.4,0.0,1.0,1.1,96.4
WV,44354,0.047278,0.4,0.3,0.2,0.0,0.9,0.6,97.6
WV,44354,0.045308,0.4,0.1,0.3,0.0,1.1,0.4,97.7
WV,44354,0.04337,0.4,0.1,0.4,0.0,0.8,0.7,97.8
WV,44354,0.053021000000000006,0.3,0.2,0.2,0.0,1.3,0.8,97.3
WV,44354,0.085603,1.2,0.2,0.6,0.0,1.4,0.9,95.6
WV,44354,0.049175,0.7,0.2,0.1,0.0,1.1,0.5,97.5
WY,57829,0.2923,2.0,1.0,2.9,0.1,2.2,9.3,83.5
WY,57829,0.226043,1.5,1.3,0.5,0.0,1.3,8.8,87.5
WY,57829,0.22341399999999997,1.1,1.5,0.5,0.1,1.9,8.2,87.7
WY,57829,0.357664,1.6,1.7,0.9,0.1,1.6,17.3,78.2
WY,57829,0.20517,1.2,1.2,0.5,0.1,1.4,7.6,88.8
WY,57829,0.118947,1.2,0.9,0.2,0.0,1.4,2.8,93.8
WY,57829,0.454651,0.9,20.8,0.5,0.0,2.7,6.5,70.5
WY,57829,0.240787,1.1,1.0,0.6,0.1,1.1,10.3,86.5
WY,57829,0.151642,0.9,1.7,0.6,0.0,1.6,3.6,92.0
WY,57829,0.158423,1.0,1.5,0.8,0.0,1.4,4.4,91.6
WY,57829,0.356937,3.6,1.2,1.3,0.2,2.5,14.1,78.8
WY,57829,0.143852,1.0,1.0,0.5,0.1,1.1,4.5,92.4
WY,57829,0.23911300000000002,1.9,1.4,0.8,0.1,2.1,8.0,86.8
WY,57829,0.13358399999999998,1.0,1.0,0.4,0.0,2.0,3.0,93.0
WY,57829,0.184256,1.5,0.8,0.8,0.1,1.5,5.8,90.1
WY,57829,0.197897,0.9,0.7,0.5,0.2,1.4,7.8,89.2
WY,57829,0.162154,1.2,1.4,0.8,0.1,1.4,4.3,91.4
WY,57829,0.21888200000000002,1.4,1.1,1.1,0.0,1.4,7.8,88.0
WY,57829,0.340296,1.7,1.2,0.9,0.2,1.7,15.9,79.6
WY,57829,0.32523,1.5,1.0,1.3,0.1,1.5,15.1,80.7
WY,57829,0.225552,0.8,1.3,0.4,0.2,1.7,9.1,87.5
WY,57829,0.29686799999999997,0.8,1.7,0.7,0.1,1.7,14.2,82.6
WY,57829,0.147697,0.6,1.7,0.3,0.0,2.1,3.8,92.2
